first_name;last_name;date_of_birth;year_of_birth;street_address;email;gender;region;campus;entry_level;year_of_entry;year_of_exit;study_lenght;level_of_exit;still_student;level;contratPro;speciality;compta_paymentType;compta_paid;compta_paymentDue;compta_relance
Bennie;Ellingworth;30/04/1985;1985;1 Clarendon Avenue;bennieellingworth@supinfo.com;Male;Centre-Val de Loire;Distanciel;B.ENG 1;2001;2003;2;B.ENG 2;false;;false;;Comptant;true;0;
Forest;Greggersen;30/12/1980;1980;004 Arrowood Park;forestgreggersen@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2000;2002;2;B.ENG 1;false;;false;;Comptant;true;0;
Agna;Brunroth;18/04/1985;1985;00 Veith Court;agnabrunroth@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2002;2005;3;B.ENG 3;false;;false;;Comptant;true;0;
Neall;Stanner;10/01/1984;1984;779 Jana Crossing;neallstanner@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2001;2006;5;M.ENG 2;false;;false;;Echelonnement;true;0;
Cecelia;Hains;05/12/1982;1982;218 Spohn Center;ceceliahains@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 2;2000;2002;2;B.ENG 3;false;;false;;Comptant;true;0;
Josselyn;Thome;27/08/1988;1988;944 Glacier Hill Park;josselynthome@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2007;2010;3;B.ENG 3;false;;false;;Comptant;true;0;
Flori;Preator;31/12/1995;1995;9 Sachtjen Point;floripreator@supinfo.com;Female;Grand Est;Distanciel;B.ENG 1;2012;2016;4;M.ENG 1;false;;false;;Comptant;true;0;
Lindsey;Hugle;20/07/1978;1978;13556 Ohio Street;lindseyhugle@supinfo.com;Male;Bretagne;Distanciel;B.ENG 2;2001;2007;6;M.ENG 2;false;;false;;Comptant;true;0;
Shelly;Pumfrey;22/10/2001;2001;8 Independence Trail;shellypumfrey@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2017;2019;2;B.ENG 2;false;;false;;Echelonnement;true;0;
Lavena;Landells;18/04/1993;1993;1 Badeau Way;lavenalandells@supinfo.com;Male;Normandie;Caen;B.ENG 1;2009;2015;6;M.ENG 2;false;;false;;Comptant;true;0;
Orin;Borghese;10/02/1981;1981;3411 Messerschmidt Place;orinborghese@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2014;2019;5;M.ENG 2;false;;false;;Comptant;true;0;
Tomasina;Grasser;17/10/2001;2001;784 Ruskin Place;tomasinagrasser@supinfo.com;Female;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2018;2020;2;B.ENG 2;false;;false;;Echelonnement;true;0;
Gustie;Haggith;22/08/1996;1996;71283 Pepper Wood Pass;gustiehaggith@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2012;2018;6;M.ENG 2;false;;false;;Echelonnement;true;0;
Darnall;Gronw;17/03/1990;1990;57448 Cardinal Center;darnallgronw@supinfo.com;Female;Bretagne;Distanciel;B.ENG 1;2008;2010;2;B.ENG 2;false;;false;;Echelonnement;true;0;
Jasun;Schimmang;25/10/1994;1994;713 Nevada Lane;jasunschimmang@supinfo.com;Female;Normandie;Distanciel;B.ENG 1;2010;2016;6;M.ENG 2;false;;false;;Comptant;true;0;
Helge;Dobey;04/05/1996;1996;26333 Kennedy Plaza;helgedobey@supinfo.com;Female;Pays de la Loire;Distanciel;M.ENG 1;2013;2018;5;M.ENG 2;false;;false;;Comptant;true;0;
Cullen;Ligerton;14/03/1976;1976;5862 Merry Hill;cullenligerton@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2015;2016;1;B.ENG 1;false;;false;;Comptant;true;0;
Annette;Summerly;14/03/1994;1994;93324 Burrows Center;annettesummerly@supinfo.com;Female;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2010;2011;1;B.ENG 1;false;;false;;Comptant;true;0;
Sawyer;Womersley;06/03/1986;1986;0 Dottie Place;sawyerwomersley@supinfo.com;Male;Corse;Distanciel;B.ENG 1;2002;2003;1;B.ENG 1;false;;false;;Comptant;true;0;
Freddy;Vanyatin;15/02/1980;1980;2213 Coleman Drive;freddyvanyatin@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;1998;1999;1;B.ENG 1;false;;false;;Comptant;true;0;
Maxie;Canas;03/11/1985;1985;06 High Crossing Street;maxiecanas@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2002;2005;3;B.ENG 3;false;;false;;Comptant;true;0;
Bekki;Bricknell;04/10/2002;2002;24446 Burning Wood Center;bekkibricknell@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 1;2019;;3;;true;B.ENG 3;true;;OPCA;true;0;
Filberte;Beverstock;25/10/2001;2001;117 Waxwing Plaza;filbertebeverstock@supinfo.com;Male;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2018;;4;;true;M.ENG 1;false;Intelligence Artificielle;Comptant;true;0;
Lorette;Huske;03/10/1999;1999;1 Caliangt Street;lorettehuske@supinfo.com;Female;Centre-Val de Loire;Distanciel;B.ENG 1;2016;;6;;true;M.ENG 2;false;Data Engineering;Echelonnement;false;1465;true
Page;Pusey;06/12/1981;1981;709 Canary Parkway;pagepusey@supinfo.com;Male;Normandie;Caen;B.ENG 1;2000;2003;3;B.ENG 3;false;;false;;Comptant;true;0;
Holly;Wybrew;16/08/1997;1997;06889 Melrose Drive;hollywybrew@supinfo.com;Female;Bretagne;Distanciel;B.ENG 1;2013;2016;3;B.ENG 3;false;;false;;Comptant;true;0;
Marylin;Lalonde;18/08/1985;1985;20858 Fremont Circle;marylinlalonde@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 2;2009;2010;1;B.ENG 2;false;;false;;Echelonnement;true;0;
Helenka;Ruddom;08/10/1996;1996;2 Leroy Lane;helenkaruddom@supinfo.com;Male;Centre-Val de Loire;Tours;B.ENG 1;2016;;6;;true;M.ENG 2;true;Intelligence Artificielle;OPCA;true;0;
Dante;Ledrane;24/02/1994;1994;15 Hudson Way;danteledrane@supinfo.com;Male;Bretagne;Distanciel;B.ENG 2;2020;;2;;true;B.ENG 3;true;;OPCA;true;0;
Arabele;Caldeiro;18/10/1997;1997;8366 Bowman Point;arabelecaldeiro@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2015;;7;;true;;false;;Comptant;true;0;
Cherlyn;Loyns;02/10/1990;1990;71 Summit Trail;cherlynloyns@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2006;2012;6;M.ENG 2;false;;false;;Echelonnement;true;0;
Philbert;Fawks;31/07/1984;1984;684 Talisman Hill;philbertfawks@supinfo.com;Male;Bretagne;Distanciel;M.ENG 1;2017;;5;;true;M.ENG 2;true;Intelligence Artificielle;OPCA;true;0;
Trevar;Dotson;29/01/1986;1986;9673 Rockefeller Park;trevardotson@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2004;2010;6;M.ENG 2;false;;false;;Echelonnement;true;0;
Marla;McMennum;05/06/1999;1999;348 Delaware Trail;marlamcmennum@supinfo.com;Female;Occitanie;Distanciel;B.ENG 1;2017;2019;2;B.ENG 2;false;;false;;Comptant;true;0;
Georgeta;Fabbro;18/12/1985;1985;070 Ridge Oak Place;georgetafabbro@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2006;2010;4;M.ENG 1;false;;false;;Comptant;true;0;
Eugenie;Tebbut;10/02/1995;1995;9274 Hallows Trail;eugenietebbut@supinfo.com;Male;Centre-Val de Loire;Tours;B.ENG 1;2013;2019;6;M.ENG 2;false;;false;;Comptant;true;0;
Domingo;Deroche;13/11/1997;1997;87525 Beilfuss Plaza;domingoderoche@supinfo.com;Female;Centre-Val de Loire;Distanciel;B.ENG 1;2017;;5;;true;M.ENG 2;true;Intelligence Artificielle;OPCA;true;0;
Christel;Lambillion;25/10/1997;1997;6954 Manley Avenue;christellambillion@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2015;2019;4;M.ENG 1;false;;false;;Comptant;true;0;
Elenore;Brennans;04/03/1994;1994;5 Vahlen Lane;elenorebrennans@supinfo.com;Male;Normandie;Caen;B.ENG 1;2020;;2;;true;B.ENG 2;false;;Comptant;true;0;
Johnathon;Satterthwaite;19/11/1988;1988;62 Logan Trail;johnathonsatterthwaite@supinfo.com;Male;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2015;2020;5;M.ENG 2;false;;false;;Comptant;true;0;
Chickie;Greenhead;28/01/1980;1980;46 Sachs Parkway;chickiegreenhead@supinfo.com;Male;Centre-Val de Loire;Tours;B.ENG 1;2018;2019;1;B.ENG 1;false;;false;;Comptant;true;0;
Rafferty;Le Friec;24/06/1999;1999;6344 Texas Center;raffertyle friec@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2015;2016;1;B.ENG 1;false;;false;;Comptant;true;0;
Margery;Gladeche;27/02/1997;1997;84246 Hovde Street;margerygladeche@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2017;2019;2;B.ENG 2;false;;false;;Comptant;true;0;
Priscella;Bridgett;21/08/1982;1982;7 Calypso Terrace;priscellabridgett@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 1;2000;2006;6;M.ENG 2;false;;false;;Comptant;true;0;
Tris;Dyter;05/02/2000;2000;309 Commercial Parkway;trisdyter@supinfo.com;Female;Nouvelle-Aquitaine;Distanciel;B.ENG 2;2017;2020;3;M.ENG 1;false;;false;;Comptant;true;0;
Had;Howen;27/01/1983;1983;33 Del Sol Trail;hadhowen@supinfo.com;Female;Bretagne;Distanciel;B.ENG 1;2000;2001;1;B.ENG 1;false;;false;;Comptant;true;0;
Nani;Brabben;06/06/1996;1996;0347 Carberry Avenue;nanibrabben@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2015;2016;1;B.ENG 1;false;;false;;Echelonnement;true;0;
Sacha;Jacqueminet;26/04/1993;1993;54 Hudson Pass;sachajacqueminet@supinfo.com;Male;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2011;2015;4;M.ENG 1;false;;false;;Comptant;true;0;
Vassili;Goodliffe;04/02/1997;1997;478 Troy Lane;vassiligoodliffe@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2013;2019;6;M.ENG 2;false;;false;;Comptant;true;0;
Conrade;Lapides;21/03/1983;1983;924 Helena Plaza;conradelapides@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 1;2007;2011;4;M.ENG 1;false;;false;;Comptant;true;0;
Dulcea;Schellig;18/03/1975;1975;0676 Karstens Parkway;dulceaschellig@supinfo.com;Female;Grand Est;Distanciel;B.ENG 1;2001;2003;2;B.ENG 2;false;;false;;Comptant;true;0;
Amerigo;Wickett;26/03/1983;1983;1 Goodland Circle;amerigowickett@supinfo.com;Female;Corse;Distanciel;B.ENG 1;1999;2001;2;B.ENG 2;false;;false;;Comptant;true;0;
Krissie;Harbertson;21/01/1997;1997;75893 Sauthoff Trail;krissieharbertson@supinfo.com;Female;Grand Est;Distanciel;B.ENG 1;2013;2016;3;B.ENG 3;false;;false;;Echelonnement;true;0;
Jordana;Najafian;25/08/1985;1985;54862 Manley Point;jordananajafian@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 3;2012;2015;3;M.ENG 2;false;;false;;Comptant;true;0;
Trixi;DeSousa;05/06/1982;1982;94 Ilene Lane;trixidesousa@supinfo.com;Female;Normandie;Caen;B.ENG 1;2000;2003;3;B.ENG 3;false;;false;;Comptant;true;0;
Kit;Paniman;17/12/1997;1997;0 Lighthouse Bay Drive;kitpaniman@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2013;2015;2;B.ENG 2;false;;false;;Echelonnement;true;0;
Brietta;Fowells;30/10/1997;1997;60833 Hovde Pass;briettafowells@supinfo.com;Male;Occitanie;Distanciel;B.ENG 1;2013;2019;6;M.ENG 2;false;;false;;Comptant;true;0;
Corty;Valett;31/08/1980;1980;23548 Canary Drive;cortyvalett@supinfo.com;Female;Bretagne;Distanciel;B.ENG 1;1998;2000;2;B.ENG 2;false;;false;;Comptant;true;0;
Caressa;Howorth;02/06/1994;1994;3353 Kenwood Hill;caressahoworth@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2018;;4;;true;M.ENG 1;false;Data Engineering;Comptant;true;0;
Hunt;Dolling;31/08/1989;1989;3251 Claremont Drive;huntdolling@supinfo.com;Male;Occitanie;Distanciel;B.ENG 1;2016;;6;;true;M.ENG 2;true;Systemes Reseaux et securité;OPCA;true;0;
Duky;Nelson;22/05/1992;1992;623 Monument Lane;dukynelson@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2010;2016;6;M.ENG 2;false;;false;;Comptant;true;0;
Esteban;Taylor;12/11/2000;2000;11 Bunker Hill Way;estebantaylor@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 1;2017;2018;1;B.ENG 1;false;;false;;Echelonnement;true;0;
Danette;Clemerson;01/01/2002;2002;15699 Ryan Point;danetteclemerson@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2019;;3;;true;B.ENG 3;true;;OPCA;true;0;
Louis;Bandt;27/05/1976;1976;741 Eagle Crest Pass;louisbandt@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 1;2008;2013;5;M.ENG 2;false;;false;;Comptant;true;0;
Gregg;Blest;28/04/1993;1993;82003 Sommers Lane;greggblest@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2016;;6;;true;M.ENG 2;true;Data Engineering;OPCA;true;0;
Carol;Petroff;14/12/1978;1978;63 Mandrake Road;carolpetroff@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2004;2007;3;B.ENG 3;false;;false;;Echelonnement;true;0;
Weider;Joost;12/02/1988;1988;9676 Linden Lane;weiderjoost@supinfo.com;Female;Normandie;Caen;B.ENG 2;2015;2017;2;B.ENG 3;false;;false;;Echelonnement;true;0;
Bertram;Collison;27/04/1990;1990;264 Hansons Drive;bertramcollison@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2006;2010;4;M.ENG 1;false;;false;;Comptant;true;0;
Orazio;Oager;28/06/1982;1982;62 Union Avenue;oraziooager@supinfo.com;Female;Grand Est;Distanciel;B.ENG 1;1999;2000;1;B.ENG 1;false;;false;;Comptant;true;0;
Kiah;Rawlison;17/07/2000;2000;09 Butterfield Circle;kiahrawlison@supinfo.com;Male;Centre-Val de Loire;Tours;B.ENG 1;2016;2019;3;B.ENG 3;false;;false;;Echelonnement;true;0;
Lilla;Springtorpe;09/08/1987;1987;287 International Place;lillaspringtorpe@supinfo.com;Female;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2004;2007;3;B.ENG 3;false;;false;;Echelonnement;true;0;
Ali;Christofle;12/02/1976;1976;262 Nobel Parkway;alichristofle@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 2;2007;2013;6;M.ENG 2;false;;false;;Comptant;true;0;
Carrie;Hub;28/11/1997;1997;531 Swallow Pass;carriehub@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2013;2017;4;M.ENG 1;false;;false;;Comptant;true;0;
Meggi;Wheater;10/10/1989;1989;79 Manley Way;meggiwheater@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2007;2008;1;B.ENG 1;false;;false;;Comptant;true;0;
Tadeo;Sibthorpe;29/03/1985;1985;0 4th Court;tadeosibthorpe@supinfo.com;Female;Bretagne;Distanciel;M.ENG 1;2004;2008;4;M.ENG 2;false;;false;;Comptant;true;0;
Cherise;Rogers;30/11/2002;2002;5 Spohn Circle;cheriserogers@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2018;2019;1;B.ENG 1;false;;false;;Comptant;true;0;
Grannie;Kennett;12/03/1993;1993;2 Farragut Place;granniekennett@supinfo.com;Male;Bretagne;Distanciel;M.ENG 1;2019;;3;;true;M.ENG 2;true;Systemes Reseaux et securité;OPCA;true;0;
Aileen;Wands;07/01/1991;1991;93 Hermina Pass;aileenwands@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2007;2012;5;M.ENG 2;false;;false;;Echelonnement;true;0;
Bunny;Prestige;05/05/1996;1996;41065 Goodland Park;bunnyprestige@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2012;2017;5;M.ENG 2;false;;false;;Comptant;true;0;
Eric;Reddecliffe;22/06/1976;1976;5 Tennyson Alley;ericreddecliffe@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2020;;2;;true;B.ENG 1;false;;Comptant;true;0;
Lemmie;Littlejohns;15/09/2002;2002;524 Jana Alley;lemmielittlejohns@supinfo.com;Female;Bretagne;Distanciel;B.ENG 2;2020;;2;;true;B.ENG 3;false;;Echelonnement;false;1887;false
Terry;Oattes;29/06/1988;1988;6 Spenser Street;terryoattes@supinfo.com;Male;Centre-Val de Loire;Tours;B.ENG 1;2005;2009;4;M.ENG 1;false;;false;;Comptant;true;0;
Jobie;Bryan;02/09/1993;1993;50448 Main Drive;jobiebryan@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2010;2012;2;B.ENG 2;false;;false;;Comptant;true;0;
Turner;Moneypenny;16/10/1997;1997;555 Thierer Way;turnermoneypenny@supinfo.com;Male;Normandie;Caen;B.ENG 1;2014;2015;1;B.ENG 1;false;;false;;Comptant;true;0;
Marcela;Gabbitus;17/04/2001;2001;14 Eagle Crest Point;marcelagabbitus@supinfo.com;Male;Corse;Distanciel;B.ENG 1;2017;2018;1;B.ENG 1;false;;false;;Comptant;true;0;
Arron;Mingus;17/03/1998;1998;260 Ludington Parkway;arronmingus@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2019;;3;;true;B.ENG 3;false;;Comptant;true;0;
Trish;Presdie;07/01/1995;1995;6862 Montana Pass;trishpresdie@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2017;2018;1;B.ENG 1;false;;false;;Comptant;true;0;
Bancroft;Turone;21/02/1987;1987;73624 Lotheville Center;bancroftturone@supinfo.com;Female;Corse;Distanciel;B.ENG 1;2004;2007;3;B.ENG 3;false;;false;;Comptant;true;0;
Mab;Staig;04/01/2001;2001;7475 Hollow Ridge Drive;mabstaig@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2018;2020;2;B.ENG 2;false;;false;;Comptant;true;0;
Irv;Reynold;18/07/1987;1987;62519 Marquette Road;irvreynold@supinfo.com;Female;Nouvelle-Aquitaine;Distanciel;B.ENG 3;2013;2018;5;M.ENG 2;false;;false;;Comptant;true;0;
Gizela;McGinnis;05/12/1990;1990;79879 Continental Place;gizelamcginnis@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2008;2011;3;B.ENG 3;false;;false;;Comptant;true;0;
Chloris;Crassweller;05/09/1976;1976;1637 Prairieview Park;chloriscrassweller@supinfo.com;Male;Grand Est;Distanciel;B.ENG 1;2013;2016;3;B.ENG 3;false;;false;;Echelonnement;true;0;
Karleen;Bony;04/10/1991;1991;98 Bunker Hill Court;karleenbony@supinfo.com;Male;Occitanie;Distanciel;B.ENG 1;2013;2015;2;B.ENG 2;false;;false;;Comptant;true;0;
Tabby;Cardoe;09/02/1983;1983;5 Continental Park;tabbycardoe@supinfo.com;Male;Nouvelle-Aquitaine;Distanciel;B.ENG 1;2000;2006;6;M.ENG 2;false;;false;;Comptant;true;0;
Michel;Clowton;16/02/1990;1990;3798 Gerald Terrace;michelclowton@supinfo.com;Male;Centre-Val de Loire;Distanciel;B.ENG 1;2009;2011;2;B.ENG 2;false;;false;;Comptant;true;0;
Portie;Willatt;01/07/1975;1975;47 Morrow Plaza;portiewillatt@supinfo.com;Male;Normandie;Caen;B.ENG 1;2015;2017;2;B.ENG 2;false;;false;;Comptant;true;0;
Rora;Heatlie;04/02/1980;1980;96 Stephen Street;roraheatlie@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2010;2015;5;M.ENG 2;false;;false;;Comptant;true;0;
Ajay;Godbold;02/03/1992;1992;841 Gerald Terrace;ajaygodbold@supinfo.com;Female;Normandie;Caen;B.ENG 1;2009;2011;2;B.ENG 2;false;;false;;Comptant;true;0;
Pamella;Hansbury;08/10/1996;1996;4354 Springview Park;pamellahansbury@supinfo.com;Male;Centre-Val de Loire;Distanciel;B.ENG 1;2013;2018;5;M.ENG 2;false;;false;;Echelonnement;true;0;
Courtenay;Spivey;02/06/1992;1992;10009 Westridge Plaza;courtenayspivey@supinfo.com;Female;Normandie;Caen;B.ENG 1;2008;2010;2;B.ENG 2;false;;false;;Comptant;true;0;
Xenia;Bussons;03/01/1990;1990;93 Bobwhite Circle;xeniabussons@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2007;2010;3;B.ENG 2;false;;false;;Comptant;true;0;
Celle;Giorgio;04/07/1992;1992;079 Shelley Crossing;cellegiorgio@supinfo.com;Male;Nouvelle-Aquitaine;Distanciel;M.ENG 1;2016;2019;3;M.ENG 2;false;;false;;Comptant;true;0;
Loreen;Ilive;10/05/1984;1984;01003 Parkside Pass;loreenilive@supinfo.com;Male;Corse;Distanciel;B.ENG 2;2013;2017;4;M.ENG 2;false;;false;;Echelonnement;true;0;
Ardella;Coning;15/07/1985;1985;79 Monica Court;ardellaconing@supinfo.com;Male;Normandie;Caen;B.ENG 1;2013;2015;2;B.ENG 2;false;;false;;Echelonnement;true;0;
Rowe;Rosenbloom;10/04/1981;1981;39 7th Pass;rowerosenbloom@supinfo.com;Female;Normandie;Distanciel;B.ENG 1;1999;2004;5;M.ENG 2;false;;false;;Comptant;true;0;
Cammie;Kornousek;06/11/1978;1978;786 Monument Terrace;cammiekornousek@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2017;;5;;true;M.ENG 2;true;Systemes Reseaux et securité;OPCA;true;0;
Kenyon;Lotterington;23/03/1986;1986;0687 Ohio Parkway;kenyonlotterington@supinfo.com;Female;Centre-Val de Loire;Tours;B.ENG 2;2018;;4;;true;M.ENG 2;true;Systemes Reseaux et securité;OPCA;true;0;
Leonore;Hawlgarth;03/04/1980;1980;87609 Badeau Alley;leonorehawlgarth@supinfo.com;Female;Centre-Val de Loire;Distanciel;B.ENG 1;2002;2005;3;B.ENG 3;false;;false;;Comptant;true;0;
Sayres;Bescoby;16/02/1979;1979;1573 Delaware Drive;sayresbescoby@supinfo.com;Female;Grand Est;Distanciel;B.ENG 2;2005;2006;1;B.ENG 2;false;;false;;Comptant;true;0;
Retha;Haquard;02/02/1989;1989;33 Farragut Point;rethahaquard@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2008;2011;3;B.ENG 3;false;;false;;Comptant;true;0;
Katha;Ashbey;06/11/1995;1995;5 Blaine Pass;kathaashbey@supinfo.com;Male;Bretagne;Distanciel;B.ENG 1;2013;2016;3;B.ENG 3;false;;false;;Comptant;true;0;
Archambault;Crumpton;20/05/1977;1977;32 Washington Lane;archambaultcrumpton@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;1993;1998;5;M.ENG 2;false;;false;;Comptant;true;0;
Minor;Lindenstrauss;10/07/1992;1992;19257 Leroy Hill;minorlindenstrauss@supinfo.com;Male;Bretagne;Distanciel;B.ENG 3;2017;;5;;true;M.ENG 2;true;Systemes Reseaux et securité;OPCA;true;0;
Rina;Plaistowe;26/08/1978;1978;8 David Circle;rinaplaistowe@supinfo.com;Male;Normandie;Caen;B.ENG 1;1995;1999;4;M.ENG 1;false;;false;;Echelonnement;true;0;
Iseabal;Gilluley;31/05/1994;1994;45942 Victoria Avenue;iseabalgilluley@supinfo.com;Male;Normandie;Caen;B.ENG 1;2012;2015;3;B.ENG 3;false;;false;;Comptant;true;0;
Decca;Glauber;19/07/1994;1994;45 Anzinger Pass;deccaglauber@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2012;2017;5;M.ENG 2;false;;false;;Comptant;true;0;
Abbe;Glendza;03/07/1984;1984;59555 Walton Road;abbeglendza@supinfo.com;Female;Occitanie;Distanciel;B.ENG 1;2000;2006;6;M.ENG 2;false;;false;;Comptant;true;0;
Nelle;Deveral;30/12/1985;1985;65 Clove Park;nelledeveral@supinfo.com;Female;Normandie;Caen;B.ENG 1;2007;2011;4;M.ENG 1;false;;false;;Comptant;true;0;
Debi;Abrahm;17/02/1989;1989;97 Rusk Center;debiabrahm@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2005;2009;4;M.ENG 1;false;;false;;Comptant;true;0;
Caron;Adolfson;19/11/1980;1980;9 Sommers Alley;caronadolfson@supinfo.com;Male;Hauts-de-France;Distanciel;B.ENG 1;2006;2010;4;M.ENG 1;false;;false;;Comptant;true;0;
Shelby;Maven;14/03/1988;1988;04 Emmet Way;shelbymaven@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2004;2008;4;M.ENG 1;false;;false;;Comptant;true;0;
Norah;Ditt;01/11/1995;1995;39 Hauk Hill;norahditt@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 1;2012;2018;6;M.ENG 2;false;;false;;Comptant;true;0;
Herbert;Rimbault;25/07/1982;1982;507 Glacier Hill Road;herbertrimbault@supinfo.com;Female;Normandie;Caen;B.ENG 1;1999;2005;6;M.ENG 2;false;;false;;Comptant;true;0;
Rene;Dickerson;10/09/1992;1992;89275 Schmedeman Lane;renedickerson@supinfo.com;Male;Normandie;Caen;B.ENG 1;2008;2010;2;B.ENG 1;false;;false;;Comptant;true;0;
Celisse;Heine;11/05/1985;1985;9 Burrows Alley;celisseheine@supinfo.com;Female;Grand Est;Distanciel;B.ENG 1;2011;2014;3;B.ENG 3;false;;false;;Comptant;true;0;
Michel;Gomer;15/07/1987;1987;37 Old Gate Alley;michelgomer@supinfo.com;Female;Normandie;Distanciel;B.ENG 1;2005;2008;3;B.ENG 3;false;;false;;Comptant;true;0;
Denni;Fassan;26/10/1996;1996;032 Burning Wood Circle;dennifassan@supinfo.com;Female;Normandie;Caen;B.ENG 1;2012;2015;3;B.ENG 3;false;;false;;Comptant;true;0;
Cherianne;De Cleyne;06/11/1980;1980;91756 Barby Drive;cheriannede cleyne@supinfo.com;Male;Centre-Val de Loire;Distanciel;M.ENG 1;2019;;3;;true;M.ENG 2;true;Intelligence Artificielle;OPCA;true;0;
Afton;Sposito;26/07/1989;1989;0 Montana Parkway;aftonsposito@supinfo.com;Female;Occitanie;Distanciel;B.ENG 1;2007;2009;2;B.ENG 2;false;;false;;Echelonnement;true;0;
Mead;Juster;09/08/1999;1999;3 Clemons Street;meadjuster@supinfo.com;Female;Pays de la Loire;Distanciel;B.ENG 1;2015;;7;;true;;true;;OPCA;true;0;
Leandra;Scotchmur;21/07/2000;2000;3978 Birchwood Place;leandrascotchmur@supinfo.com;Female;Bretagne;Distanciel;B.ENG 1;2018;;4;;true;M.ENG 1;true;Intelligence Artificielle;OPCA;true;0;
Jessi;Gypson;27/10/1986;1986;196 Harper Trail;jessigypson@supinfo.com;Male;Normandie;Caen;B.ENG 1;2016;2017;1;B.ENG 1;false;;false;;Comptant;true;0;
Vanya;Kelston;03/01/1988;1988;9170 Oriole Hill;vanyakelston@supinfo.com;Male;Centre-Val de Loire;Tours;B.ENG 3;2005;2009;4;M.ENG 2;false;;false;;Comptant;true;0;
Doralia;Weatherill;25/01/1976;1976;967 Fuller Drive;doraliaweatherill@supinfo.com;Female;Hauts-de-France;Distanciel;B.ENG 3;2001;2004;3;M.ENG 1;false;;false;;Echelonnement;true;0;
Kenton;Zuenelli;14/10/1990;1990;58 Buell Alley;kentonzuenelli@supinfo.com;Male;Pays de la Loire;Distanciel;B.ENG 1;2016;;6;;true;M.ENG 2;true;Data Engineering;OPCA;true;0;
